article,disgust,anger,sadness,joy,fear
http://www.metrolyrics.com/oh-the-glory-of-it-all-lyrics-david-crowder-band.html,0.023846,0.195714,0.137357,0.643393,0.05892
http://www.metrolyrics.com/meow-meow-lullaby-lyrics-nada-surf.html,0.008401,0.079326,0.097246,0.315641,0.313648
http://www.metrolyrics.com/its-only-right-lyrics-oc.html,0.104798,0.857849,0.150709,0.024698,0.122975
http://www.metrolyrics.com/bad-boujee-lyrics-migos.html,0.0,0.0,0.046441,0.020023,6e-06
http://www.metrolyrics.com/the-weeknd-lyrics.html,0.014602,0.024212,0.23346,0.613227,0.016006
http://www.metrolyrics.com/8-mile-freestyle-ptiii-vs-lyrics-eminem.html,0.160276,0.617891,0.061182,0.007206,0.536085
http://www.metrolyrics.com/hunter-song-lyrics-gangs-of-wasseypur.html,0.125725,0.423887,0.491798,0.101491,0.13712
http://www.metrolyrics.com/greenfields-lyrics-the-brothers-four.html,0.095732,0.078793,0.473832,0.633993,0.455207
http://www.metrolyrics.com/battle-scars-lyrics-guy-sebastian.html,0.030805,0.440857,0.575461,0.012576,0.274974
http://www.metrolyrics.com/identity-lyrics-xray-spex.html,0.087668,0.070163,0.110695,0.528332,0.022504
http://www.metrolyrics.com/ill-cover-youreprise-lyrics-rent.html,0.003375,0.014287,0.048455,0.862127,0.016597
http://www.metrolyrics.com/work-lyrics-kidz-bop-kids.html,0.022389,0.311938,0.369741,0.215876,0.314612
http://www.metrolyrics.com/sexual-healing-lyrics-marvin-gaye.html,0.003031,0.094761,0.163874,0.664143,0.136977
http://www.metrolyrics.com/shy-ronnie-2-lyrics-the-lonely-island.html,0.14146,0.573457,0.59415,0.498103,0.161324
http://www.metrolyrics.com/best-of-me-lyrics-starting-line.html,0.031141,0.096187,0.320249,0.54556,0.085191
http://www.metrolyrics.com/location-lyrics-khalid.html,0.006467,0.055021,0.396358,0.129255,0.288024
http://www.metrolyrics.com/trashy-women-lyrics-jerry-jeff-walker.html,0.210715,0.072107,0.257625,0.674536,0.06959
http://www.metrolyrics.com/i-just-want-to-be-lyrics-cameo.html,0.055482,0.095906,0.490031,0.608507,0.105239
http://www.metrolyrics.com/dance-with-you-lyrics-live.html,0.002379,0.017394,0.450751,0.52382,0.048598
http://www.metrolyrics.com/trial-before-pilate-lyrics-jesus-christ-superstar.html,0.551012,0.100264,0.616203,0.546065,0.67658
http://www.metrolyrics.com/put-god-first-lyrics-canton-spirituals.html,0.084256,0.111967,0.468414,0.709668,0.103375
http://www.metrolyrics.com/the-writer-lyrics-ellie-goulding.html,0.111506,0.306205,0.645231,0.17509,0.184614
http://www.metrolyrics.com/la-vie-en-rose-english-lyrics-paula-cole.html,0.006813,0.022253,0.235408,0.686562,0.075902
http://www.metrolyrics.com/a-fool-in-love-lyrics-tina-turner.html,0.079235,0.145018,0.597479,0.480008,0.073717
http://www.metrolyrics.com/bottoms-up-lyrics-trey-songz.html,0.106673,0.622765,0.109629,0.126619,0.055277
http://www.metrolyrics.com/nobodys-child-lyrics-hank-williams-jr.html,0.035163,0.150545,0.847636,0.032337,0.144454
http://www.metrolyrics.com/dani-california-lyrics-red-hot-chili-peppers.html,0.066602,0.426872,0.505844,0.161759,0.035024
http://www.metrolyrics.com/with-or-without-you-lyrics-u2.html,0.076693,0.13038,0.620823,0.615157,0.101249
http://www.metrolyrics.com/fantines-death-lyrics-les-miserables.html,0.092409,0.116013,0.578693,0.566681,0.17732
http://www.metrolyrics.com/when-i-lost-you-lyrics-irving-berlin.html,0.007275,0.027829,0.368473,0.617448,0.022949
http://www.metrolyrics.com/i-miss-you-lyrics-aaliyah.html,0.034028,0.084725,0.7775,0.092702,0.158916
http://www.metrolyrics.com/heavy-lyrics-linkin-park.html,0.057289,0.153848,0.631884,0.137536,0.505379
http://www.metrolyrics.com/now-its-just-the-gas-lyrics-little-shop-of-horrors.html,0.123092,0.504128,0.592829,0.011483,0.11144
http://www.metrolyrics.com/windows-are-rolled-down-lyrics-amos-lee.html,0.019847,0.081326,0.766637,0.068023,0.234693
http://www.metrolyrics.com/walk-on-by-lyrics-dionne-warwick.html,0.007529,0.130738,0.917709,0.011546,0.099284
http://www.metrolyrics.com/waiting-too-long-lyrics-hippie-sabotage.html,0.057739,0.467093,0.242936,0.053092,0.356398
http://www.metrolyrics.com/cant-hide-love-lyrics-earth-wind-fire.html,0.008994,0.069983,0.196319,0.73361,0.017241
http://www.metrolyrics.com/praise-lyrics-letoya-luckett.html,0.000213,0.000208,0.08866,0.142008,0.003012
http://www.metrolyrics.com/glitter-in-the-air-lyrics-pink.html,0.143071,0.514183,0.541046,0.489876,0.67829
http://www.metrolyrics.com/the-locomotion-lyrics-little-eva.html,0.000249,0.001722,0.005316,0.533352,0.003127
http://www.metrolyrics.com/check-yes-or-no-lyrics-george-strait.html,0.087746,0.118289,0.095611,0.703054,0.05308
http://www.metrolyrics.com/in-the-arms-of-the-angel-lyrics-sarah-mclachlan.html,0.012734,0.096995,0.272181,0.185775,0.616306
http://www.metrolyrics.com/dancing-shoes-lyrics-green-river-ordinance.html,0.018861,0.160826,0.244659,0.617566,0.010632
http://www.metrolyrics.com/i-was-born-lyrics-hanson.html,0.079489,0.363514,0.485792,0.024348,0.407861
http://www.metrolyrics.com/bad-reputation-lyrics-shawn-mendes.html,0.235138,0.286727,0.476576,0.057276,0.323232
http://www.metrolyrics.com/grown-folks-music-work-lyrics-vivian-green.html,0.035406,0.034506,0.034568,0.080647,0.129937
http://www.metrolyrics.com/through-glass-lyrics-stone-sour.html,0.04332,0.17379,0.436854,0.403886,0.029053
http://www.metrolyrics.com/mama-dont-like-my-man-lyrics-sharon-jones-and-the-dapkings.html,0.035698,0.089477,0.502978,0.663458,0.035247
http://www.metrolyrics.com/hazy-shade-of-winter-lyrics-the-bangles.html,0.045808,0.110269,0.263838,0.612695,0.01241
http://www.metrolyrics.com/beach-blanket-bong-out-lyrics-jfa.html,0.171002,0.360105,0.079691,0.51361,0.016177
http://www.metrolyrics.com/joshua-fought-the-battle-of-jericho-lyrics-veggie-tales.html,0.01939,0.463491,0.16545,0.238565,0.166881
http://www.metrolyrics.com/wild-mountain-honey-lyrics-steve-miller-band.html,0.003934,0.024974,0.088436,0.876035,0.010144
http://www.metrolyrics.com/go-on-lyrics-jack-johnson.html,0.024915,0.110509,0.50416,0.227741,0.339274
http://www.metrolyrics.com/me-ok-lyrics-young-jeezy.html,0.28322,0.712921,0.243374,0.007902,0.110062
http://www.metrolyrics.com/rainin-you-lyrics-brad-paisley.html,0.047989,0.089786,0.743184,0.451198,0.308401
http://www.metrolyrics.com/bruce-lyrics-matilda-london-cast.html,0.096879,0.129275,0.123117,0.595482,0.092442
http://www.metrolyrics.com/lifes-been-good-lyrics-joe-walsh.html,0.006039,0.231368,0.620372,0.206148,0.119842
http://www.metrolyrics.com/sharp-dressed-man-lyrics-zz-top.html,0.06825,0.338083,0.329579,0.317461,0.166765
http://www.metrolyrics.com/just-between-you-and-me-lyrics-lou-gramm.html,0.023955,0.223252,0.62893,0.157621,0.141025
http://www.metrolyrics.com/longer-lyrics-dan-fogelberg.html,0.01084,0.017102,0.073046,0.849462,0.068587
http://www.metrolyrics.com/llegaste-tu-lyrics-luis-fonsi.html,0.046603,0.060192,0.061369,0.616388,0.057856
http://www.metrolyrics.com/rhythm-is-gonna-get-you-lyrics-gloria-estefan.html,0.016738,0.160269,0.200495,0.328001,0.086278
http://www.metrolyrics.com/the-world-is-a-ghetto-lyrics-war.html,0.050158,0.015363,0.137804,0.783598,0.038096
http://www.metrolyrics.com/soldier-of-love-lyrics-sade.html,0.005711,0.094343,0.082138,0.783286,0.069985
http://www.metrolyrics.com/augustana-alpage-2.html,0.018989,0.011104,0.218101,0.652729,0.015523
http://www.metrolyrics.com/my-sweet-lady-lyrics-john-denver.html,0.051113,0.089762,0.656645,0.567313,0.111827
http://www.metrolyrics.com/therapy-lyrics-all-time-low.html,0.016261,0.142457,0.569797,0.337093,0.04755
http://www.metrolyrics.com/marvin-gaye-lyrics.html,0.036824,0.530449,0.000134,0.495245,1.4e-05
http://www.metrolyrics.com/little-t-a-lyrics-rolling-stones.html,0.043907,0.418955,0.365208,0.246846,0.118003
http://www.metrolyrics.com/thinking-out-loud-lyrics-dylan-scott.html,0.011551,0.023597,0.214556,0.753473,0.007433
http://www.metrolyrics.com/why-you-mad-lyrics-t-wayne.html,0.176535,0.870612,0.143712,0.015031,0.045233
http://www.metrolyrics.com/sundy-best-lyrics.html,0.018989,0.011104,0.218101,0.652729,0.015523
http://www.metrolyrics.com/pretty-noose-lyrics-soundgarden.html,0.334913,0.267752,0.596538,0.018305,0.147908
http://www.metrolyrics.com/born-to-be-alive-lyrics-patrick-hernandez.html,0.005026,0.057239,0.008974,0.640054,0.024458
http://www.metrolyrics.com/coal-makes-diamonds-lyrics-blue-october.html,0.002465,0.034476,0.062242,0.038851,0.113082
http://www.metrolyrics.com/i-choose-christ-lyrics-karen-peck-and-new-river.html,0.010255,0.58798,0.217775,0.51777,0.068164
http://www.metrolyrics.com/beautiful-things-lyrics-gungor.html,0.003253,0.034139,0.021993,0.696287,0.024747
http://www.metrolyrics.com/straight-outta-compton-lyrics-nwa.html,0.108196,0.713542,0.147297,0.056947,0.085072
http://www.metrolyrics.com/btstu-lyrics-jai-paul.html,0.024061,0.369404,0.660596,0.035528,0.193087
http://www.metrolyrics.com/you-and-i-lyrics-rick-james.html,0.06628,0.496988,0.472988,0.619721,0.421247
http://www.metrolyrics.com/breakdown-lyrics-seether.html,0.054302,0.570838,0.529127,0.012067,0.146242
http://www.metrolyrics.com/born-to-serve-the-lord-lyrics-bill-gaither-gloria.html,0.135153,0.102078,0.044514,0.746017,0.026073
http://www.metrolyrics.com/mother-lyrics-tori-amos.html,0.060524,0.190204,0.340793,0.436113,0.122449
http://www.metrolyrics.com/friday-on-my-mind-lyrics-david-bowie.html,0.029668,0.130708,0.200255,0.654221,0.034815
http://www.metrolyrics.com/forget-to-forget-you-lyrics-scotty-mccreery.html,0.015807,0.185022,0.614213,0.012836,0.475644
http://www.metrolyrics.com/where-do-i-go-lyrics-hair.html,0.040994,0.136013,0.633503,0.525351,0.132573
http://www.metrolyrics.com/your-daddys-son-lyrics-ragtime-soundtrack.html,0.065984,0.09915,0.524394,0.56023,0.13652
http://www.metrolyrics.com/without-you-lyrics-hinder.html,0.028674,0.282748,0.489337,0.167405,0.290683
http://www.metrolyrics.com/i-hope-that-i-dont-fall-in-love-with-you-lyrics-hootie-the-blowfish.html,0.086052,0.08661,0.516625,0.688867,0.120727
http://www.metrolyrics.com/everybody-dance-lyrics-chic.html,0.026959,0.030724,0.007788,0.931922,0.012785
http://www.metrolyrics.com/your-destiny-lyrics-kevin-levar-and-one-sound.html,0.037921,0.216523,0.635978,0.151787,0.162655
http://www.metrolyrics.com/you-sexy-thing-lyrics-hot-chocolate.html,0.055088,0.082819,0.483246,0.701547,0.111572
http://www.metrolyrics.com/alguien-como-tu-lyrics-enrique-iglesias.html,0.057179,0.061794,0.110892,0.639821,0.069994
http://www.metrolyrics.com/sublime-with-rome-albums-list.html,0.142495,0.07437,0.041582,0.719338,0.039145
http://www.metrolyrics.com/betty-la-rue-lyrics-axton-hoyt.html,0.056533,0.235006,0.528663,0.227054,0.127019
http://www.metrolyrics.com/nervous-the-ooh-song-mark-mccabe-remix-lyrics-gavin-james.html,0.019437,0.160285,0.33832,0.014021,0.740634
http://www.metrolyrics.com/we-be-burnin-lyrics-sean-paul.html,0.002178,0.028308,0.054609,0.753212,0.007058
http://www.metrolyrics.com/stay-strong-lyrics-newsboys.html,0.078703,0.099203,0.620674,0.593657,0.120913
http://www.metrolyrics.com/love-will-keep-us-alive-lyrics-the-eagles.html,0.003046,0.172079,0.576996,0.255913,0.100704
http://www.metrolyrics.com/25-to-life-lyrics-eminem.html,0.230274,0.636462,0.363323,0.006785,0.136184
http://www.metrolyrics.com/wake-for-young-souls-lyrics-third-eye-blind.html,0.002815,0.117945,0.479033,0.438881,0.035649
http://www.metrolyrics.com/all-i-ever-need-lyrics-austin-mahone.html,0.013611,0.014631,0.021339,0.919033,0.036337
http://www.metrolyrics.com/groove-me-guy-lyrics-soundtrack.html,0.032911,0.051785,0.431511,0.576838,0.05045
http://www.metrolyrics.com/feeling-good-lyrics-adam-lambert.html,0.018488,0.02423,0.165435,0.698261,0.055117
http://www.metrolyrics.com/song-for-you-lyrics-donny-hathaway.html,0.006822,0.066701,0.203741,0.734137,0.014723
http://www.metrolyrics.com/halfway-right-lyrics-linkin-park.html,0.067231,0.393141,0.430166,0.004642,0.488413
http://www.metrolyrics.com/how-deep-is-your-love-lyrics-keith-sweat.html,0.000482,0.014121,0.022992,0.741407,0.028601
http://www.metrolyrics.com/the-coasters-lyrics.html,0.102701,0.374274,0.003631,0.592302,0.001703
http://www.metrolyrics.com/moth-lyrics-hell-yeah.html,0.119498,0.461974,0.611437,0.058711,0.040528
http://www.metrolyrics.com/send-me-no-flowers-lyrics-the-supremes.html,0.005297,0.015826,0.564908,0.408579,0.05584
http://www.metrolyrics.com/with-a-girl-like-you-lyrics-the-troggs.html,0.118506,0.161959,0.068235,0.659539,0.056483
http://www.metrolyrics.com/turn-your-eyes-upon-jesus-lyrics-amy-grant.html,0.014537,0.070948,0.041803,0.881679,0.005483
http://www.metrolyrics.com/the-vatican-rag-lyrics-tom-lehrer.html,0.102875,0.566047,0.124101,0.639253,0.085637
http://www.metrolyrics.com/lost-lyrics-katy-perry.html,0.231399,0.239863,0.591586,0.025925,0.280534
http://www.metrolyrics.com/determined-lyrics-mudvayne.html,0.676883,0.587381,0.045255,0.681655,0.668753
http://www.metrolyrics.com/walking-on-broken-glass-lyrics-eurythmics.html,0.054056,0.229257,0.633986,0.016114,0.402391
http://www.metrolyrics.com/freedom-exists-lyrics-jim-morrison-the-doors.html,0.309088,0.125788,0.477909,0.076349,0.239586
http://www.metrolyrics.com/black-coffee-lyrics-ray-charles.html,0.196268,0.125314,0.569346,0.555999,0.186549
http://www.metrolyrics.com/long-lost-brother-lyrics-over-the-rhine.html,0.070328,0.303982,0.65412,0.006172,0.313827
http://www.metrolyrics.com/news-story-acm-awards-recap-who-won-big-last-night.html,0.06859,0.036377,0.066215,0.818348,0.059449
http://www.metrolyrics.com/i-can-cook-too-lyrics-on-the-town.html,0.075468,0.077105,0.532728,0.709064,0.092835
http://www.metrolyrics.com/i-didnt-know-what-time-it-was-lyrics-cecile-mclorin-salvant.html,0.001085,0.068301,0.105948,0.734708,0.140386
http://www.metrolyrics.com/hey-mama-lyrics-kanye-west.html,0.000309,0.13777,0.66691,0.191751,0.035298
http://www.metrolyrics.com/she-cranks-my-tractor-lyrics-dustin-lynch.html,0.261019,0.270578,0.483353,0.056777,0.273811
http://www.metrolyrics.com/kingdom-come-lyrics-demi-lovato.html,0.015823,0.155405,0.276266,0.56463,0.071436
http://www.metrolyrics.com/lethargica-lyrics-meshuggah.html,0.046382,0.504686,0.535372,0.064961,0.119218
http://www.metrolyrics.com/doin-my-time-lyrics-johnny-cash.html,0.075924,0.159158,0.328826,0.476845,0.078149
http://www.metrolyrics.com/debaser-lyrics-pixies.html,0.042558,0.211936,0.2555,0.323628,0.214723
http://www.metrolyrics.com/man-down-lyrics-rihanna.html,0.062343,0.482173,0.545443,0.140103,0.159101
http://www.metrolyrics.com/willie-colon-lyrics.html,0.018989,0.011104,0.218101,0.652729,0.015523
http://www.metrolyrics.com/i-cant-stop-this-feeling-ive-got-lyrics-razorlight.html,0.039411,0.290204,0.528555,0.019332,0.451445
http://www.metrolyrics.com/lets-get-rocked-lyrics-def-leppard.html,0.042729,0.193999,0.092818,0.756058,0.106359
http://www.metrolyrics.com/a-little-priest-lyrics-sweeney-todd.html,0.148013,0.1853,0.482167,0.593438,0.10678
http://www.metrolyrics.com/sunshine-lyrics-alexander-oneal.html,0.001363,0.00581,0.022906,0.940616,0.036687
http://www.metrolyrics.com/inside-my-love-lyrics-minnie-riperton.html,0.022763,0.131388,0.080367,0.781284,0.016218
http://www.metrolyrics.com/every-time-you-go-away-lyrics-brian-mcknight.html,0.019283,0.367717,0.670907,0.041091,0.172644
http://www.metrolyrics.com/shoulder-lean-lyrics-young-dro.html,0.192371,0.708306,0.287999,0.056608,0.010777
http://www.metrolyrics.com/gillian-lyrics-the-waifs.html,0.001784,0.022908,0.247729,0.650636,0.114121
http://www.metrolyrics.com/michael-stanley-albums-list.html,0.268766,0.102131,0.081685,0.408568,0.042582
http://www.metrolyrics.com/november-rain-lyrics-guns-n-roses.html,0.014745,0.139812,0.609011,0.147123,0.29529
http://www.metrolyrics.com/catching-feelings-lyrics-faith-evans.html,0.000777,0.016266,0.119394,0.492373,0.138785
http://www.metrolyrics.com/chica-me-tipo-lyrics-sublime.html,0.043838,0.05655,0.070772,0.673598,0.045063
http://www.metrolyrics.com/do-me-baby-lyrics-prince.html,0.020843,0.287835,0.3861,0.341614,0.131525
http://www.metrolyrics.com/blue-eyes-lyrics-middle-brother.html,0.138605,0.194946,0.267583,0.446822,0.095971
http://www.metrolyrics.com/whatta-man-lyrics-salt-n-pepa.html,0.107436,0.359606,0.027623,0.583141,0.002554
http://www.metrolyrics.com/stick-to-the-status-quo-lyrics-various-artists.html,0.044542,0.103131,0.147799,0.628316,0.100394
http://www.metrolyrics.com/mas-que-tu-amigo-lyrics-marco-antonio-solis.html,0.043636,0.065599,0.083938,0.657758,0.042732
http://www.metrolyrics.com/cedarwood-road-lyrics-u2.html,0.01542,0.144651,0.210449,0.428053,0.36002
http://www.metrolyrics.com/hello-lyrics-hedley.html,3.1e-05,0.001882,0.06102,0.016006,0.154787
http://www.metrolyrics.com/red-hot-chili-peppers-overview.html,0.060214,0.025061,0.08926,0.677349,0.043713
http://www.metrolyrics.com/sunday-night-lyrics-mat-kerekes.html,0.048449,0.097742,0.542004,0.585814,0.142035
http://www.metrolyrics.com/round-round-lyrics-hitek.html,0.002489,0.058225,0.180842,0.023695,0.156139
http://www.metrolyrics.com/tell-me-how-lyrics-paramore.html,0.064214,0.500935,0.523617,0.12332,0.225762
http://www.metrolyrics.com/finale-lyrics-wicked.html,0.144199,0.056216,0.560799,0.618836,0.08831
http://www.metrolyrics.com/feuer-frei-lyrics-rammstein.html,0.04998,0.084575,0.0843,0.652336,0.044181
http://www.metrolyrics.com/phantom-patriot-lyrics-les-claypool.html,0.054645,0.258863,0.172392,0.366948,0.209467
http://www.metrolyrics.com/patty-cake-lyrics-kodak-black.html,0.103357,0.630063,0.393047,0.079584,0.098848
http://www.metrolyrics.com/innocent-lyrics-taylor-swift.html,0.100181,0.210502,0.547948,0.554226,0.465715
http://www.metrolyrics.com/animal-fuck-lika-a-beast-lyrics-wasp.html,0.170256,0.447066,0.204855,0.338286,0.059647
http://www.metrolyrics.com/restless-lyrics-audrey-assad.html,0.088375,0.214356,0.685309,0.088193,0.173557
http://www.metrolyrics.com/heart-beats-slow-lyrics-angus-julia-stone.html,0.016531,0.108502,0.75122,0.032768,0.330207
http://www.metrolyrics.com/eat-for-two-lyrics-10000-maniacs.html,0.428927,0.299487,0.224554,0.172491,0.193252
http://www.metrolyrics.com/soco-amaretto-lime-lyrics-brand-new.html,3.1e-05,0.008736,0.021635,0.268845,0.010468
http://www.metrolyrics.com/show-u-how-lyrics-t-pain.html,0.009872,0.750821,0.330848,0.057949,0.049965
http://www.metrolyrics.com/wig-in-a-box-lyrics-hedwig-and-the-angry-inch.html,0.0519,0.364242,0.412075,0.176168,0.238681
http://www.metrolyrics.com/more-of-you-lyrics-mozella.html,0.006311,0.434665,0.130826,0.294505,0.091116
http://www.metrolyrics.com/say-it-lyrics-tory-lanez.html,7.4e-05,0.003506,0.144332,0.027306,0.017408
http://www.metrolyrics.com/in-christ-alone-solid-rock-medley-lyrics-travis-cottrell.html,0.076137,0.163941,0.457562,0.672044,0.104514
http://www.metrolyrics.com/american-woman-lyrics-guess-who.html,0.264586,0.285714,0.338423,0.26475,0.11276
http://www.metrolyrics.com/good-girls-lyrics-5-seconds-of-summer.html,0.059413,0.291902,0.17395,0.448249,0.09584
http://www.metrolyrics.com/one-night-in-bangkok-lyrics-murray-head.html,0.074695,0.248721,0.174416,0.551315,0.0493
http://www.metrolyrics.com/already-one-lyrics-neil-young.html,0.076253,0.127393,0.571262,0.625159,0.166378
http://www.metrolyrics.com/strangers-lyrics-kinks.html,0.013576,0.163477,0.53962,0.141936,0.374991
http://www.metrolyrics.com/venus-lyrics-frankie-avalon.html,0.01278,0.013663,0.081243,0.879681,0.019436
http://www.metrolyrics.com/blue-savannah-lyrics-erasure.html,0.010651,0.038045,0.031269,0.904058,0.023302
http://www.metrolyrics.com/she-dont-love-you-lyrics-eric-paslay.html,0.005598,0.022966,0.885696,0.117838,0.02005
http://www.metrolyrics.com/arthur-theme-song-lyrics-arthur.html,0.02458,0.065319,0.083334,0.832901,0.015174
http://www.metrolyrics.com/id-love-you-to-want-me-lyrics-lobo.html,0.040382,0.072146,0.507116,0.377134,0.106354
http://www.metrolyrics.com/i-wanna-go-where-the-people-go-lyrics-wildhearts.html,0.020525,0.058301,0.530906,0.610063,0.068092
http://www.metrolyrics.com/because-i-love-you-lyrics-stevie-b.html,0.019294,0.130671,0.093371,0.755482,0.037817
http://www.metrolyrics.com/i-love-it-loud-lyrics-kiss.html,0.010565,0.205955,0.130812,0.629097,0.044913
http://www.metrolyrics.com/crystal-blue-persuasion-lyrics-tommy-james-and-the-shondells.html,0.005612,0.088411,0.017439,0.894228,0.010231
http://www.metrolyrics.com/piranha-lyrics-tripping-daisy.html,0.084703,0.213334,0.186854,0.570168,0.026201
http://www.metrolyrics.com/i-wont-last-a-day-without-you-lyrics-the-carpenters.html,0.006538,0.087431,0.231076,0.673393,0.050179
http://www.metrolyrics.com/mess-weve-made-lyrics-aj-rafael.html,0.00312,0.083246,0.878216,0.030625,0.109709
http://www.metrolyrics.com/hannah-lyrics-robin-trower.html,0.005624,0.011817,0.214471,0.75241,0.025558
http://www.metrolyrics.com/walk-in-the-club-lyrics-kid-ink.html,0.077855,0.361616,0.120916,0.496073,0.046917
http://www.metrolyrics.com/islands-lyrics-the-xx.html,0.014305,0.09611,0.409622,0.425532,0.172558
http://www.metrolyrics.com/5-seconds-of-summer-alpage-4.html,0.014602,0.024212,0.23346,0.613227,0.016006
http://www.metrolyrics.com/bolero-falaz-lyrics-aterciopelados.html,0.056024,0.063512,0.066662,0.670268,0.044726
http://www.metrolyrics.com/meteor-lyrics-virginia-coalition.html,0.031029,0.139085,0.188732,0.63834,0.057113
http://www.metrolyrics.com/never-land-lyrics-eli-young-band.html,0.071121,0.426029,0.424527,0.223764,0.080812
http://www.metrolyrics.com/la-pistola-y-el-corazon-lyrics-los-lobos.html,0.032644,0.076432,0.070622,0.667038,0.034332
http://www.metrolyrics.com/save-your-love-lyrics-great-white.html,0.043442,0.089253,0.151036,0.673907,0.108907
http://www.metrolyrics.com/moves-like-jagger-lyrics-maroon-5.html,0.110227,0.29274,0.16206,0.510558,0.042446
http://www.metrolyrics.com/the-accusation-chair-lyrics-king-diamond.html,0.034312,0.345734,0.527922,0.19518,0.12864
http://www.metrolyrics.com/dont-tell-me-you-love-me-lyrics-big-sean.html,0.066179,0.581128,0.643688,0.158775,0.088965
http://www.metrolyrics.com/i-want-you-back-lyrics-nsync.html,0.010642,0.123751,0.494562,0.008921,0.26962
http://www.metrolyrics.com/no-i-wont-go-lyrics-brick-mortar.html,0.068956,0.291089,0.473086,0.006742,0.529767
http://www.metrolyrics.com/still-remains-lyrics-stone-temple-pilots.html,0.0593,0.102079,0.242202,0.627567,0.024806
http://www.metrolyrics.com/cosmia-lyrics-joanna-newsom.html,0.062497,0.097745,0.724379,0.035103,0.332659
http://www.metrolyrics.com/i-cant-do-that-anymore-lyrics-faith-hill.html,0.029111,0.249439,0.752664,0.04307,0.187172
http://www.metrolyrics.com/thnks-fr-th-mmrs-lyrics-fall-out-boy.html,0.00545,0.074356,0.053493,0.85182,0.01065
http://www.metrolyrics.com/shake-it-baby-lyrics-junior-wells.html,0.04194,0.144687,0.065797,0.687762,0.139232
http://www.metrolyrics.com/catch-22-lyrics-yngwie-malmsteen.html,0.189609,0.128724,0.374231,0.392677,0.068896
http://www.metrolyrics.com/i-know-where-ive-been-lyrics-queen-latifah.html,0.000295,0.012937,0.425576,0.347768,0.208906
http://www.metrolyrics.com/ill-keep-loving-you-lyrics-david-guetta.html,0.057637,0.092733,0.560136,0.349455,0.063842
http://www.metrolyrics.com/be-mine-lyrics-david-gray.html,0.019498,0.119246,0.148671,0.69531,0.065129
http://www.metrolyrics.com/gods-and-monsters-lyrics-lana-del-rey.html,0.094785,0.671057,0.62751,0.561826,0.142731
http://www.metrolyrics.com/is-that-you-modean-lyrics-b52s.html,0.179235,0.09128,0.171582,0.148468,0.070583
http://www.metrolyrics.com/mad-professer-lyrics-insane-clown-posse.html,0.111965,0.632075,0.143597,0.426694,0.051967
http://www.metrolyrics.com/in-between-the-lines-lyrics-michael-stanley.html,0.035406,0.034506,0.034568,0.080647,0.129937
http://www.metrolyrics.com/the-national-anthem-lyrics-radiohead.html,0.054354,0.194282,0.176685,0.095798,0.124
http://www.metrolyrics.com/say-something-zac-samuel-remix-lyrics-karen-harding.html,0.047089,0.506291,0.139704,0.053846,0.092998
http://www.metrolyrics.com/you-dont-own-me-lyrics-grace.html,0.009219,0.37369,0.259153,0.421043,0.040529
http://www.metrolyrics.com/intercession-lyrics-kirk-franklin.html,0.019328,0.030225,0.166912,0.73368,0.069671
http://www.metrolyrics.com/yes-im-changing-lyrics-tame-impala.html,0.190372,0.571529,0.319351,0.020794,0.285137
http://www.metrolyrics.com/certain-things-lyrics-james-arthur.html,0.005595,0.237645,0.30453,0.407271,0.195255
http://www.metrolyrics.com/therell-always-be-music-lyrics-dolly-parton.html,0.003541,0.019861,0.244193,0.695897,0.057574
http://www.metrolyrics.com/sirens-lyrics-cher-lloyd.html,0.121181,0.224776,0.649678,0.091312,0.196701
http://www.metrolyrics.com/somethings-going-on-lyrics-a.html,0.039401,0.461658,0.249969,0.538496,0.143579
http://www.metrolyrics.com/gang-bang-remix-lyrics-drew-deezy.html,0.195489,0.715474,0.293213,0.021917,0.095862
http://www.metrolyrics.com/kick-the-dust-up-lyrics-luke-bryan.html,0.094903,0.387281,0.104945,0.496163,0.028228
http://www.metrolyrics.com/cloud-nothings-lyrics.html,0.018989,0.011104,0.218101,0.652729,0.015523
http://www.metrolyrics.com/what-hurts-the-most-lyrics-rascal-flatts.html,0.040891,0.157512,0.834992,0.016238,0.207665
http://www.metrolyrics.com/all-falls-down-lyrics-kanye-west.html,0.32102,0.525499,0.409226,0.030366,0.08314
http://www.metrolyrics.com/vato-lyrics-snoop-dogg.html,0.295071,0.689857,0.215386,0.006808,0.168863
http://www.metrolyrics.com/boomin-lyrics-toby-mac.html,0.17243,0.145715,0.256192,0.504915,0.031009
http://www.metrolyrics.com/nigger-fucker-lyrics-david-allan-coe.html,0.544994,0.585066,0.09166,0.059383,0.014529
http://www.metrolyrics.com/hell-frezes-over-album-lyrics-the-eagles.html,0.091937,0.163595,0.519876,0.609403,0.149704
http://www.metrolyrics.com/call-my-name-lyrics-prince.html,0.024572,0.31125,0.443584,0.08557,0.389178
http://www.metrolyrics.com/if-you-want-it-lyrics-niteflyte.html,0.00032,0.002114,0.027755,0.498597,0.006683
http://www.metrolyrics.com/terrapin-station-lyrics-grateful-dead.html,0.002384,0.013679,0.149714,0.730459,0.142178
http://www.metrolyrics.com/bust-it-wide-open-lyrics-lil-wil.html,0.202996,0.583586,0.397357,0.006739,0.1956
http://www.metrolyrics.com/adore-lyrics-prince.html,0.000637,0.014807,0.082703,0.146939,0.03855
